family,price_change_pct,elasticity_assumption,baseline_units_sim,baseline_revenue_sim,baseline_margin_sim,new_price_sim,volume_ratio_sim,new_units_sim,new_revenue_sim,new_cogs_sim,new_margin_sim,revenue_change_vs_baseline_pct,margin_change_vs_baseline_pct,below_cost_flag
PERSONAL CARE,-10.0,-1.0,24280827.358,95214925.917,30328735.412,3.529263318000813,1.1111111111111112,26978697.064444445,95214925.917,72095767.2277778,23119158.6892222,0.0,-23.771438620303385,False
PERSONAL CARE,-10.0,-1.5,24280827.358,95214925.917,30328735.412,3.529263318000813,1.1712139482105108,28438043.675780967,100365344.38063878,75995611.36570042,24369733.014938354,5.409255338945984,-19.64804109407041,False
PERSONAL CARE,-10.0,-2.0,24280827.358,95214925.917,30328735.412,3.529263318000813,1.2345679012345678,29976330.071604937,105794362.13,80106408.03086421,25687954.099135786,11.111111111111116,-15.30159846700374,False
PERSONAL CARE,-5.0,-1.0,24280827.358,95214925.917,30328735.412,3.7253335023341916,1.0526315789473684,25558765.639999997,95214925.91699998,68301253.1631579,26913672.753842086,-1.1102230246251565e-14,-11.260155135933214,False
PERSONAL CARE,-5.0,-1.5,24280827.358,95214925.917,30328735.412,3.7253335023341916,1.0799772127212148,26222740.252657857,97688452.78623368,70075607.16568767,27612845.620546013,2.5978352085153977,-8.954840202072544,False
PERSONAL CARE,-5.0,-2.0,24280827.358,95214925.917,30328735.412,3.7253335023341916,1.10803324099723,26903963.831578948,100226237.80736841,71896055.96121885,28330181.846149564,5.263157894736836,-6.589636985192859,False
PERSONAL CARE,-2.0,-1.0,24280827.358,95214925.917,30328735.412,3.8429756129342185,1.0204081632653061,24776354.446938775,95214925.917,66210398.4744898,29004527.442510195,0.0,-4.366182603729207,False
PERSONAL CARE,-2.0,-1.5,24280827.358,95214925.917,30328735.412,3.8429756129342185,1.0307679026042966,25027897.489302684,96181599.69440778,66882602.49482168,29298997.199586093,1.0152544552210596,-3.395256011915604,False
PERSONAL CARE,-2.0,-2.0,24280827.358,95214925.917,30328735.412,3.8429756129342185,1.0412328196584757,25281994.333610997,97158087.67040816,67561631.09641817,29596456.573989987,2.0408163265306145,-2.414472044621674,False
PERSONAL CARE,2.0,-1.0,24280827.358,95214925.917,30328735.412,3.9998317604009217,0.9803921568627451,23804732.703921568,95214925.917,63613912.25980393,31601013.657196067,0.0,4.194959756524086,False
PERSONAL CARE,2.0,-1.5,24280827.358,95214925.917,30328735.412,3.9998317604009217,0.9707328852712493,23570197.598004427,94276824.95142362,62987158.923178606,31289666.02824501,-0.9852457023325711,3.16838339347576,False
PERSONAL CARE,2.0,-2.0,24280827.358,95214925.917,30328735.412,3.9998317604009217,0.9611687812379853,23337973.23913879,93347966.5852941,62366580.64686659,30981385.938427508,-1.9607843137255054,2.1519213299255435,False
PERSONAL CARE,5.0,-1.0,24280827.358,95214925.917,30328735.412,4.117473871000949,0.9523809523809523,23124597.483809523,95214925.91700001,61796371.909523815,33418554.007476196,2.220446049250313e-14,10.187759408701446,False
PERSONAL CARE,5.0,-1.5,24280827.358,95214925.917,30328735.412,4.117473871000949,0.9294286409033649,22567296.37135518,92920253.14818949,60307083.85445897,32613169.293730512,-2.4099927051466796,7.532242444987158,False
PERSONAL CARE,5.0,-2.0,24280827.358,95214925.917,30328735.412,4.117473871000949,0.9070294784580498,22023426.17505669,90680881.82571429,58853687.53287982,31827194.29283447,-4.761904761904756,4.940723246382306,False
PERSONAL CARE,10.0,-1.0,24280827.358,95214925.917,30328735.412,4.313544055334328,0.9090909090909091,22073479.416363634,95214925.917,58987445.913636364,36227480.00336363,0.0,19.44935887115724,False
PERSONAL CARE,10.0,-1.5,24280827.358,95214925.917,30328735.412,4.313544055334328,0.8667841720414474,21046236.837985355,90783869.79965007,56242322.91380006,34541546.88585001,-4.653741075440765,13.890494993019576,False
PERSONAL CARE,10.0,-2.0,24280827.358,95214925.917,30328735.412,4.313544055334328,0.8264462809917354,20066799.469421484,86559023.56090908,53624950.830578506,32934072.73033057,-9.090909090909104,8.590326246506574,False
PERSONAL CARE,15.0,-1.0,24280827.358,95214925.917,30328735.412,4.509614239667705,0.8695652173913044,21113762.92,95214925.917,56422774.352173924,38792151.56482607,0.0,27.90560185861688,False
PERSONAL CARE,15.0,-1.5,24280827.358,95214925.917,30328735.412,4.509614239667705,0.8108737462959251,19688685.44294605,88788376.23384777,52614508.377660446,36173867.85618732,-6.749519175968621,19.27258873403146,False
PERSONAL CARE,15.0,-2.0,24280827.358,95214925.917,30328735.412,4.509614239667705,0.7561436672967865,18359793.843478262,82795587.75391304,49063282.04536863,33732305.70854442,-13.043478260869556,11.222262485753841,False
PERSONAL CARE,20.0,-1.0,24280827.358,95214925.917,30328735.412,4.705684424001084,0.8333333333333334,20234022.798333332,95214925.91699998,54071825.420833334,41143100.49616665,-1.1102230246251565e-14,35.65715793045492,False
PERSONAL CARE,20.0,-1.5,24280827.358,95214925.917,30328735.412,4.705684424001084,0.7607257743127308,18471051.19286829,86918937.89320694,49360597.5141195,37558340.37908744,-8.71290708247231,23.837475809251664,False
PERSONAL CARE,20.0,-2.0,24280827.358,95214925.917,30328735.412,4.705684424001084,0.6944444444444445,16861685.66527778,79345771.5975,45059854.51736112,34285917.08013888,-16.666666666666664,13.04763160871245,False
PET SUPPLIES,-20.0,-1.0,348174.65,2431918.332,688221.06,5.58781251191033,1.25,435218.3125,2431918.332,2179621.59,252296.7420000001,0.0,-63.340740836963036,False
PET SUPPLIES,-20.0,-1.5,348174.65,2431918.332,688221.06,5.58781251191033,1.3975424859373684,486588.8659013732,2718967.3530399506,2436891.0202330877,282076.3328068629,11.803398874989469,-59.01370225333371,False
PET SUPPLIES,-20.0,-2.0,348174.65,2431918.332,688221.06,5.58781251191033,1.5624999999999998,544022.890625,3039897.9149999996,2724526.9875,315370.92749999976,24.99999999999998,-54.17592604620385,False
PET SUPPLIES,-15.0,-1.0,348174.65,2431918.332,688221.06,5.937050793904725,1.1764705882352942,409617.2352941177,2431918.3320000004,2051408.555294118,380509.7767058825,2.220446049250313e-14,-44.71111117903273,False
PET SUPPLIES,-15.0,-1.5,348174.65,2431918.332,688221.06,5.937050793904725,1.2760615165803304,444292.27191382577,2637785.7856917134,2225064.985365305,412720.80032640835,8.465228909328083,-40.030780178913986,False
PET SUPPLIES,-15.0,-2.0,348174.65,2431918.332,688221.06,5.937050793904725,1.384083044982699,481902.62975778553,2861080.3905882356,2413421.829757786,447658.5608304497,17.647058823529417,-34.954248445920896,False
PET SUPPLIES,-10.0,-1.0,348174.65,2431918.332,688221.06,6.286289075899121,1.1111111111111112,386860.72222222225,2431918.332,1937441.4133333333,494476.9186666666,0.0,-28.151440371983593,False
PET SUPPLIES,-10.0,-1.5,348174.65,2431918.332,688221.06,6.286289075899121,1.1712139482105108,407787.0064933128,2563467.004212516,2042242.566423017,521224.4377894988,5.409255338945984,-24.264968324349333,False
PET SUPPLIES,-10.0,-2.0,348174.65,2431918.332,688221.06,6.286289075899121,1.2345679012345678,429845.2469135802,2702131.4799999995,2152712.6814814815,549418.798518518,11.111111111111093,-20.168267079981838,False
PET SUPPLIES,-5.0,-1.0,348174.65,2431918.332,688221.06,6.635527357893516,1.0526315789473684,366499.63157894736,2431918.332,1835470.8126315789,596447.519368421,0.0,-13.334892807781706,False
PET SUPPLIES,-5.0,-1.5,348174.65,2431918.332,688221.06,6.635527357893516,1.0799772127212148,376020.68804718455,2495095.5626710365,1883153.3196441461,611942.2430268903,2.5978352085153977,-11.083476139644688,False
PET SUPPLIES,-5.0,-2.0,348174.65,2431918.332,688221.06,6.635527357893516,1.10803324099723,385789.0858725762,2559914.0336842104,1932074.5396121885,627839.4940720219,5.263157894736836,-8.773571376612354,False
PET SUPPLIES,-2.0,-1.0,348174.65,2431918.332,688221.06,6.845070327090154,1.0204081632653061,355280.2551020408,2431918.332,1779282.9306122449,652635.4013877551,0.0,-5.170672721384751,False
PET SUPPLIES,-2.0,-1.5,348174.65,2431918.332,688221.06,6.845070327090154,1.0307679026042966,358887.2537204851,2456608.491212968,1797347.1798362737,659261.3113766941,1.0152544552210596,-4.207913751332448,False
PET SUPPLIES,-2.0,-2.0,348174.65,2431918.332,688221.06,6.845070327090154,1.0412328196584757,362530.8725531029,2481549.318367347,1815594.827155352,665954.491211995,2.0408163265306145,-3.2353803279436155,False
PET SUPPLIES,2.0,-1.0,348174.65,2431918.332,688221.06,7.12446095268567,0.9803921568627451,341347.6960784314,2431918.332,1709507.1294117647,722411.2025882353,0.0,4.967901242114725,False
PET SUPPLIES,2.0,-1.5,348174.65,2431918.332,688221.06,7.12446095268567,0.9707328852712493,337984.58257280744,2407957.961149732,1692664.2838881668,715293.6772615653,-0.9852457023325711,3.9337095062980554,False
PET SUPPLIES,2.0,-2.0,348174.65,2431918.332,688221.06,7.12446095268567,0.9611687812379853,334654.60399846215,2384233.6588235293,1675987.38177624,708246.2770472893,-1.9607843137254943,2.9097071001124686,False
PET SUPPLIES,5.0,-1.0,348174.65,2431918.332,688221.06,7.334003921882307,0.9523809523809523,331594.9047619048,2431918.332,1660664.0685714288,771254.2634285712,0.0,12.064903016564354,False
PET SUPPLIES,5.0,-1.5,348174.65,2431918.332,688221.06,7.334003921882307,0.9294286409033649,323603.4917465048,2373309.277603675,1620642.1856618652,752667.09194181,-2.4099927051466796,9.364147028835458,False
PET SUPPLIES,5.0,-2.0,348174.65,2431918.332,688221.06,7.334003921882307,0.9070294784580498,315804.6712018141,2316112.697142857,1581584.8272108845,734527.8699319726,-4.761904761904756,6.728479063394621,False
PET SUPPLIES,10.0,-1.0,348174.65,2431918.332,688221.06,7.683242203876704,0.9090909090909091,316522.4090909091,2431918.3320000004,1585179.3381818184,846738.993818182,2.220446049250313e-14,23.032996667986595,False
PET SUPPLIES,10.0,-1.5,348174.65,2431918.332,688221.06,7.683242203876704,0.8667841720414474,301792.27572607074,2318743.1496625417,1511409.1962014504,807333.9534610913,-4.6537410754407755,17.307359565702797,False
PET SUPPLIES,10.0,-2.0,348174.65,2431918.332,688221.06,7.683242203876704,0.8264462809917354,287747.64462809917,2210834.847272727,1441072.1256198348,769762.7216528924,-9.090909090909093,11.848178789078666,False
PET SUPPLIES,15.0,-1.0,348174.65,2431918.332,688221.06,8.032480485871098,0.8695652173913044,302760.56521739135,2431918.332,1516258.4973913045,915659.8346086955,0.0,33.04734304537198,False
PET SUPPLIES,15.0,-1.5,348174.65,2431918.332,688221.06,8.032480485871098,0.8108737462959251,282325.68281077256,2267775.537837764,1413918.339352625,853857.1984851388,-6.749519175968621,24.067287113407822,False
PET SUPPLIES,15.0,-2.0,348174.65,2431918.332,688221.06,8.032480485871098,0.7561436672967865,263270.0567107751,2114711.593043478,1318485.6499054823,796225.9431379959,-13.043478260869568,15.693341778584324,False
PET SUPPLIES,20.0,-1.0,348174.65,2431918.332,688221.06,8.381718767865493,0.8333333333333334,290145.5416666667,2431918.3319999995,1453081.06,978837.2719999994,-2.220446049250313e-14,42.22716055797526,False
PET SUPPLIES,20.0,-1.5,348174.65,2431918.332,688221.06,8.381718767865493,0.7607257743127308,264865.43021731405,2220027.5474112295,1326475.4574091963,893552.0900020332,-8.71290708247231,29.835040212520237,False
PET SUPPLIES,20.0,-2.0,348174.65,2431918.332,688221.06,8.381718767865493,0.6944444444444445,241787.95138888893,2026598.6099999999,1210900.8833333335,815697.7266666663,-16.666666666666675,18.52263379831276,False
PLAYERS AND ELECTRONICS,-20.0,-1.0,545240.47,18582662.332,4646291.462,27.265272267115463,1.25,681550.5874999999,18582662.332,17420463.5875,1162198.7445,0.0,-74.9865294933579,False
PLAYERS AND ELECTRONICS,-20.0,-1.5,545240.47,18582662.332,4646291.462,27.265272267115463,1.3975424859373684,761996.7218774591,20776048.08863838,19476670.390604924,1299377.6980334558,11.80339887498949,-72.03408979698108,False
PLAYERS AND ELECTRONICS,-20.0,-2.0,545240.47,18582662.332,4646291.462,27.265272267115463,1.5624999999999998,851938.2343749999,23228327.915,21775579.484375,1452748.430624999,25.0,-68.7331618666974,False
PLAYERS AND ELECTRONICS,-15.0,-1.0,545240.47,18582662.332,4646291.462,28.969351783810176,1.1764705882352942,641459.3764705883,18582662.332,16395730.43529412,2186931.896705879,0.0,-52.93166787766448,False
PLAYERS AND ELECTRONICS,-15.0,-1.5,545240.47,18582662.332,4646291.462,28.969351783810176,1.2760615165803304,695760.3810491721,20155727.235851284,17783666.547998138,2372060.6878531463,8.465228909328083,-48.94722581970588,False
PLAYERS AND ELECTRONICS,-15.0,-2.0,545240.47,18582662.332,4646291.462,28.969351783810176,1.384083044982699,754658.089965398,21861955.68470588,19289094.629757788,2572861.0549480915,17.647058823529417,-44.625491620781766,False
PLAYERS AND ELECTRONICS,-10.0,-1.0,545240.47,18582662.332,4646291.462,30.673431300504895,1.1111111111111112,605822.7444444444,18582662.332,15484856.522222223,3097805.809777776,0.0,-33.327346441492445,False
PLAYERS AND ELECTRONICS,-10.0,-1.5,545240.47,18582662.332,4646291.462,30.673431300504895,1.1712139482105108,638593.2435928546,19587845.986312013,16322471.950378653,3265374.0359333605,5.409255338945984,-29.720852369261884,False
PLAYERS AND ELECTRONICS,-10.0,-2.0,545240.47,18582662.332,4646291.462,30.673431300504895,1.2345679012345678,673136.3827160493,20647402.59111111,17205396.13580247,3442006.4553086385,11.111111111111116,-25.91927382388053,False
PLAYERS AND ELECTRONICS,-5.0,-1.0,545240.47,18582662.332,4646291.462,32.37751081719961,1.0526315789473684,573937.3368421053,18582662.332,14669864.073684212,3912798.2583157867,0.0,-15.786637788075408,False
PLAYERS AND ELECTRONICS,-5.0,-1.5,545240.47,18582662.332,4646291.462,32.37751081719961,1.0799772127212148,588847.2830534051,19065409.276740223,15050962.967631731,4014446.309108492,2.5978352085153977,-13.598913414259428,False
PLAYERS AND ELECTRONICS,-5.0,-2.0,545240.47,18582662.332,4646291.462,32.37751081719961,1.10803324099723,604144.565096953,19560697.191578947,15441962.182825487,4118735.00875346,5.2631578947368585,-11.354355566395169,False
PLAYERS AND ELECTRONICS,-2.0,-1.0,545240.47,18582662.332,4646291.462,33.39995852721644,1.0204081632653061,556367.8265306122,18582662.332,14220786.602040816,4361875.729959182,0.0,-6.121349346396599,False
PLAYERS AND ELECTRONICS,-2.0,-1.5,545240.47,18582662.332,4646291.462,33.39995852721644,1.0307679026042966,562016.3756768809,18771323.639224317,14365163.771585518,4406159.867638798,1.0152544552210818,-5.168242163134485,False
PLAYERS AND ELECTRONICS,-2.0,-2.0,545240.47,18582662.332,4646291.462,33.39995852721644,1.0412328196584757,567722.2719700125,18961900.338775508,14511006.736776343,4450893.6019991655,2.0408163265306145,-4.20545851673123,False
PLAYERS AND ELECTRONICS,2.0,-1.0,545240.47,18582662.332,4646291.462,34.76322214057221,0.9803921568627451,534549.4803921569,18582662.332,13663108.696078433,4919553.635921566,0.0,5.881296430851535,False
PLAYERS AND ELECTRONICS,2.0,-1.5,545240.47,18582662.332,4646291.462,34.76322214057221,0.9707328852712493,529282.8546097521,18399577.449994996,13528493.504845291,4871083.945149705,-0.98524570233256,4.838105508192592,False
PLAYERS AND ELECTRONICS,2.0,-2.0,545240.47,18582662.332,4646291.462,34.76322214057221,0.9611687812379853,524068.1180315263,18218296.403921563,13395204.603998462,4823091.799923101,-1.9607843137255165,3.80519257926617,False
PLAYERS AND ELECTRONICS,5.0,-1.0,545240.47,18582662.332,4646291.462,35.785669850589045,0.9523809523809523,519276.638095238,18582662.332,13272734.16190476,5309928.170095239,0.0,14.283148474925333,False
PLAYERS AND ELECTRONICS,5.0,-1.5,545240.47,18582662.332,4646291.462,35.785669850589045,0.9294286409033649,506762.10899761185,18134821.52537676,12952862.236829344,5181959.288547415,-2.4099927051466796,11.528932933467683,False
PLAYERS AND ELECTRONICS,5.0,-2.0,545240.47,18582662.332,4646291.462,35.785669850589045,0.9070294784580498,494549.17913832195,17697773.64952381,12640699.20181406,5057074.44770975,-4.761904761904756,8.84109378564315,False
PLAYERS AND ELECTRONICS,10.0,-1.0,545240.47,18582662.332,4646291.462,37.489749367283764,0.9090909090909091,495673.1545454545,18582662.332,12669428.063636363,5913234.268363636,0.0,27.267828906675582,False
PLAYERS AND ELECTRONICS,10.0,-1.5,545240.47,18582662.332,4646291.462,37.489749367283764,0.8667841720414474,472605.80935243965,17717873.342145257,12079825.685815496,5638047.65632976,-4.653741075440765,21.345113677023985,False
PLAYERS AND ELECTRONICS,10.0,-2.0,545240.47,18582662.332,4646291.462,37.489749367283764,0.8264462809917354,450611.9586776859,16893329.39272727,11517661.876033057,5375667.516694214,-9.090909090909093,15.698026278795973,False
PLAYERS AND ELECTRONICS,15.0,-1.0,545240.47,18582662.332,4646291.462,39.19382888397847,0.8695652173913044,474122.14782608696,18582662.331999995,12118583.365217391,6464078.966782603,-2.220446049250313e-14,39.12340669218661,False
PLAYERS AND ELECTRONICS,15.0,-1.5,545240.47,18582662.332,4646291.462,39.19382888397847,0.8108737462959251,442121.18254105095,17328421.97449616,11300637.257126302,6027784.717369858,-6.749519175968633,29.733245679236674,False
PLAYERS AND ELECTRONICS,15.0,-2.0,545240.47,18582662.332,4646291.462,39.19382888397847,0.7561436672967865,412280.1285444235,16158836.810434781,10537898.578449907,5620938.231984874,-13.043478260869568,20.97687538451014,False
PLAYERS AND ELECTRONICS,20.0,-1.0,545240.47,18582662.332,4646291.462,40.89790840067319,0.8333333333333334,454367.05833333335,18582662.332,11613642.391666668,6969019.940333331,0.0,49.991019662238536,False
PLAYERS AND ELECTRONICS,20.0,-1.5,545240.47,18582662.332,4646291.462,40.89790840067319,0.7607257743127308,414778.47872738726,16963572.22956326,10601756.521190137,6361815.708373122,-8.712907082472299,36.92244148701496,False
PLAYERS AND ELECTRONICS,20.0,-2.0,545240.47,18582662.332,4646291.462,40.89790840067319,0.6944444444444445,378639.2152777778,15485551.943333333,9678035.32638889,5807516.616944443,-16.666666666666664,24.992516385198815,False
POULTRY,-20.0,-1.0,31481758.61,133136235.52,26175227.383,3.3831969088972063,1.25,39352198.2625,133136235.52000003,133701260.17125,-565024.651249975,2.220446049250313e-14,-102.15862365962461,True
POULTRY,-20.0,-1.5,31481758.61,133136235.52,26175227.383,3.3831969088972063,1.3975424859373684,43997095.18949955,148850836.445571,149482553.21015006,-631716.7645790577,11.803398874989469,-102.4134146203801,True
POULTRY,-20.0,-2.0,31481758.61,133136235.52,26175227.383,3.3831969088972063,1.5624999999999998,49190247.82812499,166420294.39999998,167126575.21406245,-706280.8140624762,24.99999999999998,-102.69827957453077,True
POULTRY,-15.0,-1.0,31481758.61,133136235.52,26175227.383,3.594646715703281,1.1764705882352942,37037363.07058824,133136235.52,125836480.16117647,7299755.358823523,0.0,-72.11196964208804,False
POULTRY,-15.0,-1.5,31481758.61,133136235.52,26175227.383,3.594646715703281,1.2760615165803304,40172660.636492476,144406522.61803016,136488826.25826126,7917696.359768897,8.465228909328083,-69.75118403398781,False
POULTRY,-15.0,-2.0,31481758.61,133136235.52,26175227.383,3.594646715703281,1.384083044982699,43573368.3183391,156630865.31764704,148042917.8366782,8587947.480968833,17.64705882352939,-67.19055252010365,False
POULTRY,-10.0,-1.0,31481758.61,133136235.52,26175227.383,3.806096522509357,1.1111111111111112,34979731.78888889,133136235.52,118845564.59666665,14290670.923333347,0.0,-45.40383273761093,False
POULTRY,-10.0,-1.5,31481758.61,133136235.52,26175227.383,3.806096522509357,1.1712139482105108,36871874.798228346,140337914.4479373,125274224.64471234,15063689.803224966,5.409255338945984,-42.450586645110235,False
POULTRY,-10.0,-2.0,31481758.61,133136235.52,26175227.383,3.806096522509357,1.2345679012345678,38866368.654320985,147929150.57777777,132050627.32962961,15878523.248148158,11.111111111111116,-39.337591930678826,False
POULTRY,-5.0,-1.0,31481758.61,133136235.52,26175227.383,4.017546329315432,1.0526315789473684,33138693.273684207,133136235.51999998,112590534.88105261,20545700.638947368,-1.1102230246251565e-14,-21.507078665184153,False
POULTRY,-5.0,-1.5,31481758.61,133136235.52,26175227.383,4.017546329315432,1.0799772127212148,33999581.91518991,136594895.52163056,115515451.43764843,21079444.083982125,2.59783520851542,-19.467961918555975,False
POULTRY,-5.0,-2.0,31481758.61,133136235.52,26175227.383,4.017546329315432,1.10803324099723,34882835.02493075,140143405.81052634,118516352.5063712,21627053.30415514,5.2631578947368585,-17.37587227914115,False
POULTRY,-2.0,-1.0,31481758.61,133136235.52,26175227.383,4.144416213399077,1.0204081632653061,32124243.479591835,133136235.51999998,109143885.85408162,23992349.665918365,-1.1102230246251565e-14,-8.339479482418355,False
POULTRY,-2.0,-1.5,31481758.61,133136235.52,26175227.383,4.144416213399077,1.0307679026042966,32450386.292724457,134487907.0826304,110251974.01781659,24235933.064813808,1.0152544552210596,-7.408891964184827,False
POULTRY,-2.0,-2.0,31481758.61,133136235.52,26175227.383,4.144416213399077,1.0412328196584757,32779840.285297792,135853301.55102038,111371312.09600165,24481989.45501873,2.0408163265305923,-6.468856614712648,False
POULTRY,2.0,-1.0,31481758.61,133136235.52,26175227.383,4.313576058843938,0.9803921568627451,30864469.225490194,133136235.52,104863733.46764705,28272502.05235295,0.0,8.012441071343135,False
POULTRY,2.0,-1.5,31481758.61,133136235.52,26175227.383,4.313576058843938,0.9707328852712493,30560378.368898295,131824516.48129185,103830568.04035157,27993948.440940276,-0.98524570233256,6.9482531377033085,False
POULTRY,2.0,-2.0,31481758.61,133136235.52,26175227.383,4.313576058843938,0.9611687812379853,30259283.55440215,130525721.09803921,102807581.83102651,27718139.2670127,-1.9607843137254943,5.894550069944282,False
POULTRY,5.0,-1.0,31481758.61,133136235.52,26175227.383,4.440445942927583,0.9523809523809523,29982627.247619044,133136235.51999998,101867626.79714283,31268608.722857147,-1.1102230246251565e-14,19.458785458976145,False
POULTRY,5.0,-1.5,31481758.61,133136235.52,26175227.383,4.440445942927583,0.9294286409033649,29260048.118140105,129927661.95606108,99412624.42242566,30515037.533635423,-2.4099927051466907,16.579837443757974,False
POULTRY,5.0,-2.0,31481758.61,133136235.52,26175227.383,4.440445942927583,0.9070294784580498,28554883.09297052,126796414.78095236,97016787.42585033,29779627.355102032,-4.761904761904767,13.770271865691509,False
POULTRY,10.0,-1.0,31481758.61,133136235.52,26175227.383,4.651895749733659,0.9090909090909091,28619780.554545455,133136235.52000001,97237280.12454544,35898955.39545457,2.220446049250313e-14,37.148590421681796,False
POULTRY,10.0,-1.5,31481758.61,133136235.52,26175227.383,4.651895749733659,0.8667841720414474,27287890.071177557,126940419.84131019,92712108.87874804,34228310.962562144,-4.6537410754407755,30.766050134839972,False
POULTRY,10.0,-2.0,31481758.61,133136235.52,26175227.383,4.651895749733659,0.8264462809917354,26017982.322314046,121032941.38181818,88397527.38595039,32635413.99586779,-9.090909090909093,24.68053674698345,False
POULTRY,15.0,-1.0,31481758.61,133136235.52,26175227.383,4.863345556539733,0.8695652173913044,27375442.26956522,133136235.52000001,93009572.29304348,40126663.22695653,2.220446049250313e-14,53.30015147458682,False
POULTRY,15.0,-1.5,31481758.61,133136235.52,26175227.383,4.863345556539733,0.8108737462959251,25527731.544074696,124150179.77341485,86731873.37563811,37418306.39777674,-6.749519175968621,42.953128354020585,False
POULTRY,15.0,-2.0,31481758.61,133136235.52,26175227.383,4.863345556539733,0.7561436672967865,23804732.408317585,115770639.5826087,80877888.9504726,34892750.63213611,-13.043478260869556,33.304479543118944,False
POULTRY,20.0,-1.0,31481758.61,133136235.52,26175227.383,5.0747953633458085,0.8333333333333334,26234798.84166667,133136235.52,89134173.4475,44002062.07249999,0.0,68.10574910641643,False
POULTRY,20.0,-1.5,31481758.61,133136235.52,26175227.383,5.0747953633458085,0.7607257743127308,23948985.19531873,121536199.0260409,81367995.73628962,40168203.28975128,-8.71290708247231,53.45885138648032,False
POULTRY,20.0,-2.0,31481758.61,133136235.52,26175227.383,5.0747953633458085,0.6944444444444445,21862332.36805556,110946862.93333334,74278477.87291667,36668385.06041667,-16.666666666666664,40.08812425534705,False
PREPARED FOODS,-20.0,-1.0,8727482.572,45573847.437,12914397.622,4.1775022349021995,1.25,10909353.215,45573847.43699999,40824312.26875,4749535.1682499945,-1.1102230246251565e-14,-63.22294459821307,False
PREPARED FOODS,-20.0,-1.5,8727482.572,45573847.437,12914397.622,4.1775022349021995,1.3975424859373684,12197027.689647939,50953110.432668276,45642968.68380183,5310141.748866446,11.803398874989469,-58.88200205466427,False
PREPARED FOODS,-20.0,-2.0,8727482.572,45573847.437,12914397.622,4.1775022349021995,1.5624999999999998,13636691.518749999,56967309.29624999,51030390.3359375,5936918.960312493,24.99999999999998,-54.02868074776632,False
PREPARED FOODS,-15.0,-1.0,8727482.572,45573847.437,12914397.622,4.4385961245835865,1.1764705882352942,10267626.555294119,45573847.437,38422882.135294124,7150965.3017058745,0.0,-44.62796089285631,False
PREPARED FOODS,-15.0,-1.5,8727482.572,45573847.437,12914397.622,4.4385961245835865,1.2760615165803304,11136804.646754723,49431777.945329994,41675467.06160809,7756310.883721903,8.465228909328083,-39.940591030673914,False
PREPARED FOODS,-15.0,-2.0,8727482.572,45573847.437,12914397.622,4.4385961245835865,1.384083044982699,12079560.653287198,53616291.10235293,45203390.74740485,8412900.354948081,17.64705882352939,-34.856424579831,False
PREPARED FOODS,-10.0,-1.0,8727482.572,45573847.437,12914397.622,4.6996900142649745,1.1111111111111112,9697202.857777778,45573847.437,36288277.572222225,9285569.864777774,0.0,-28.099086488094706,False
PREPARED FOODS,-10.0,-1.5,8727482.572,45573847.437,12914397.622,4.6996900142649745,1.1712139482105108,10221749.321090546,48039053.21264902,38251203.164209194,9787850.048439823,5.409255338945984,-24.209782485201046,False
PREPARED FOODS,-10.0,-2.0,8727482.572,45573847.437,12914397.622,4.6996900142649745,1.2345679012345678,10774669.841975309,50637608.26333333,40320308.413580246,10317299.849753082,11.111111111111093,-20.110096097883,False
PREPARED FOODS,-5.0,-1.0,8727482.572,45573847.437,12914397.622,4.9607839039463615,1.0526315789473684,9186823.76,45573847.43699999,34378368.22631579,11195479.210684203,-1.1102230246251565e-14,-13.310093599623851,False
PREPARED FOODS,-5.0,-1.5,8727482.572,45573847.437,12914397.622,4.9607839039463615,1.0799772127212148,9425482.30218154,46757780.89159348,35271461.5802121,11486319.311381377,2.5978352085153977,-11.058032688925845,False
PREPARED FOODS,-5.0,-2.0,8727482.572,45573847.437,12914397.622,4.9607839039463615,1.10803324099723,9670340.8,47972470.98631579,36187756.027700834,11784714.958614953,5.263157894736836,-8.747466946972459,False
PREPARED FOODS,-2.0,-1.0,8727482.572,45573847.437,12914397.622,5.117440237755194,1.0204081632653061,8905594.46122449,45573847.437,33325969.198979598,12247878.238020401,0.0,-5.161056701894983,False
PREPARED FOODS,-2.0,-1.5,8727482.572,45573847.437,12914397.622,5.117440237755194,1.0307679026042966,8996008.905755993,46036537.95351979,33664312.58601784,12372225.367501952,1.0152544552210596,-4.198200104776417,False
PREPARED FOODS,-2.0,-2.0,8727482.572,45573847.437,12914397.622,5.117440237755194,1.0412328196584757,9087341.286963766,46503925.95612245,34006091.019366935,12497834.936755516,2.0408163265306145,-3.225568063158124,False
PREPARED FOODS,2.0,-1.0,8727482.572,45573847.437,12914397.622,5.326315349500304,0.9803921568627451,8556355.462745098,45573847.437,32019068.446078435,13554778.990921564,0.0,4.958662321428453,False
PREPARED FOODS,2.0,-1.5,8727482.572,45573847.437,12914397.622,5.326315349500304,0.9707328852712493,8472054.338272104,45124833.06373935,31703601.950286523,13421231.11345283,-0.9852457023325711,3.924561611680799,False
PREPARED FOODS,2.0,-2.0,8727482.572,45573847.437,12914397.622,5.326315349500304,0.9611687812379853,8388583.787004998,44680242.58529411,31391243.574586697,13288999.010707416,-1.9607843137254943,2.9006493347337736,False
